,process,product_name,type,unit,value,product_type,carbon_content,data_source,flow_amount,flowxvalue,ghg,bdv,health
173,"pet, by tpa process_co2",terephthalic_acid_co2,RAW MATERIALS,kg,-0.860735,intermediate,0.578,ihsmarkit,0.0,-0.0,,,
174,"terephthalic_acid, from p-xylene by air oxidation_co2",terephthalic_acid_co2,PRODUCT,kg,1.0,intermediate,0.578,ihsmarkit,0.0,0.0,,,
175,"dinitrotoluene, from toluene by nitration_co2",toluene_co2,RAW MATERIALS,kg,-0.52549,intermediate,0.91304,ihsmarkit,0.0,-0.0,,,
176,"pur_flexible, from toluene diisocyanate and polyol_co2",toluene_diisocyanate_co2,RAW MATERIALS,kg,-0.38845,intermediate,0.621,ihsmarkit,0.0,-0.0,,,
177,"pvc, by suspension polymerization_co2",vinyl_chloride_co2,RAW MATERIALS,kg,-1.00538,intermediate,0.384,ihsmarkit,0.0,-0.0,,,
178,"vinyl_chloride, from ethylene by a balanced process_co2",vinyl_chloride_co2,PRODUCT,kg,1.0,intermediate,0.384,ihsmarkit,0.0,0.0,,,
179,"adipic_acid, from phenol via cyclohexanol_co2",water,UTILITIES,kg,-0.6478476461892667,raw_material,0.0,ihsmarkit,0.0,-0.0,0.0,0.0,0.0
180,"nitrobenzene, from benzene by nitration_co2",water,UTILITIES,kg,-0.584175,raw_material,0.0,ihsmarkit,0.0,-0.0,0.0,0.0,0.0
181,"pet, by tpa process_co2",water,UTILITIES,kg,-0.06718,raw_material,0.0,ihsmarkit,0.0,-0.0,0.0,0.0,0.0
182,"polymeric_mdi, by phosgenation_co2",water,UTILITIES,kg,-1.205678193545816,raw_material,0.0,ihsmarkit,0.0,-0.0,0.0,0.0,0.0
183,"pp, by gas phase process_co2",water,UTILITIES,kg,-0.1536933333333333,raw_material,0.0,ihsmarkit,0.0,-0.0,0.0,0.0,0.0
184,"pvc, by suspension polymerization_co2",water,UTILITIES,kg,-1.201736666666667,raw_material,0.0,ihsmarkit,0.0,-0.0,0.0,0.0,0.0
185,"terephthalic_acid, from p-xylene by air oxidation_co2",water,UTILITIES,kg,-1.8881676923076924,raw_material,0.0,ihsmarkit,0.0,-0.0,0.0,0.0,0.0
186,"toluene_diisocyanate, from dinitrotoluene by phosgenation_co2",carbon_monoxide_co2,RAW MATERIALS,kg,-0.2601768934202356,intermediate,0.42857142857142855,ihsmarkit,0.0,-0.0,,,
187,"toluene_diisocyanate, from dinitrotoluene by phosgenation_co2",co2_emission_fossil,EMISSION,kg,0.0650955299232763,emission,0.2727272727272727,ihsmarkit,0.0,0.0,1.0,0.0,0.0
188,"toluene_diisocyanate, from dinitrotoluene by phosgenation_co2",cooling_water,UTILITIES,MJ,-13.985523527141378,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
189,"toluene_diisocyanate, from dinitrotoluene by phosgenation_co2",dinitrotoluene_co2,RAW MATERIALS,kg,-1.1938943631461911,intermediate,0.462,ihsmarkit,0.0,-0.0,,,
190,"toluene_diisocyanate, from dinitrotoluene by phosgenation_co2",electricity,UTILITIES,kWh,-1.7977738556809617,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
191,"toluene_diisocyanate, from dinitrotoluene by phosgenation_co2",heat_high,UTILITIES,MJ,-16.373970862396174,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
192,"toluene_diisocyanate, from dinitrotoluene by phosgenation_co2",hydrogen,RAW MATERIALS,kg,-0.0793055548282115,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
193,"toluene_diisocyanate, from dinitrotoluene by phosgenation_co2",nitrogen_liquid,UTILITIES,kg,-0.0573649451120802,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
194,"toluene_diisocyanate, from dinitrotoluene by phosgenation_co2",oxygen_liquid,RAW MATERIALS,kg,-0.0913282066565495,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
195,"toluene_diisocyanate, from dinitrotoluene by phosgenation_co2",sodium_hydroxide,RAW MATERIALS,kg,-0.0169266067399646,raw_material,0.0,ihsmarkit,0.0,-0.0,-0.2488289184431002,-0.0,-2.7541740106291836e-07
196,"toluene_diisocyanate, from dinitrotoluene by phosgenation_co2",steam_high,UTILITIES,MJ,-11.174160906132965,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
197,"toluene_diisocyanate, from dinitrotoluene by phosgenation_co2",sulfuric_acid,RAW MATERIALS,kg,-0.0106989142037941,raw_material,0.0,ihsmarkit,0.0,-0.0,-0.0978551855766263,-0.0,-4.342240260888856e-07
198,"toluene_diisocyanate, from dinitrotoluene by phosgenation_co2",toluene_diisocyanate_co2,PRODUCT,kg,1.0,intermediate,0.621,ihsmarkit,0.0,0.0,,,
199,"toluene_diisocyanate, from dinitrotoluene by phosgenation_co2",water,UTILITIES,kg,-2.198031964921588,raw_material,0.0,ihsmarkit,0.0,-0.0,0.0,0.0,0.0
200,"ethylbenzene, from benzene via liquid phase alkylation_co2",benzene_co2,RAW MATERIALS,kg,-0.7271824923950501,intermediate,0.9230769230769231,ihsmarkit,0.0,-0.0,,,
201,"ethylbenzene, from benzene via liquid phase alkylation_co2",co2_emission_fossil,EMISSION,kg,0.021000115427295,emission,0.2727272727272727,ihsmarkit,0.0,0.0,1.0,0.0,0.0
202,"ethylbenzene, from benzene via liquid phase alkylation_co2",cooling_water,UTILITIES,MJ,-0.11139749104285417,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
203,"ethylbenzene, from benzene via liquid phase alkylation_co2",electricity,UTILITIES,kWh,-0.0457700998416699,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
204,"ethylbenzene, from benzene via liquid phase alkylation_co2",ethylbenzene_co2,PRODUCT,kg,1.0,intermediate,0.905,ihsmarkit,0.0,0.0,,,
205,"ethylbenzene, from benzene via liquid phase alkylation_co2",ethylene_co2,RAW MATERIALS,kg,-0.2611335736490383,intermediate,0.85714,ihsmarkit,0.0,-0.0,,,
206,"ethylbenzene, from benzene via liquid phase alkylation_co2",heat_high,UTILITIES,MJ,-2.556932010492866,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
207,"phenol, from cumene_co2",co2_emission_fossil,EMISSION,kg,0.2004084268504156,emission,0.2727272727272727,ihsmarkit,0.0,0.0,1.0,0.0,0.0
208,"phenol, from cumene_co2",cooling_water,UTILITIES,MJ,-6.412758695108607,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
209,"phenol, from cumene_co2",cumene_co2,RAW MATERIALS,kg,-0.9714653422656088,intermediate,0.899,ihsmarkit,0.0,-0.0,,,
210,"phenol, from cumene_co2",electricity,UTILITIES,kWh,-0.1336481014472984,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
211,"phenol, from cumene_co2",heat_high,UTILITIES,MJ,-0.1416407974409011,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
212,"phenol, from cumene_co2",hydrogen,RAW MATERIALS,kg,-0.0001895030055812,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
213,"phenol, from cumene_co2",nitrogen_liquid,UTILITIES,kg,-0.029718959402863,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
214,"phenol, from cumene_co2",oxygen_liquid,RAW MATERIALS,kg,-0.0696541829477305,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
215,"phenol, from cumene_co2",phenol_co2,PRODUCT,kg,1.0,intermediate,0.766,ihsmarkit,0.0,0.0,,,
216,"phenol, from cumene_co2",steam_high,UTILITIES,MJ,-11.579729018978846,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
217,"phenol, from cumene_co2",water,UTILITIES,kg,-0.1925571104052304,raw_material,0.0,ihsmarkit,0.0,-0.0,0.0,0.0,0.0
218,"propylene, from ethylene by dimerization and oct_co2",co2_emission_fossil,EMISSION,kg,0.1164631074538917,emission,0.2727272727272727,ihsmarkit,0.0,0.0,1.0,0.0,0.0
219,"propylene, from ethylene by dimerization and oct_co2",cooling_water,UTILITIES,MJ,-1.7268309482496318,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
220,"propylene, from ethylene by dimerization and oct_co2",electricity,UTILITIES,kWh,-0.4610318855428705,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
221,"propylene, from ethylene by dimerization and oct_co2",ethylene_co2,RAW MATERIALS,kg,-1.091568740195186,intermediate,0.85714,ihsmarkit,0.0,-0.0,,,
222,"propylene, from ethylene by dimerization and oct_co2",heat_high,UTILITIES,MJ,-1.1898263136154257,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
223,"propylene, from ethylene by dimerization and oct_co2",nitrogen_liquid,UTILITIES,kg,-0.0075483866664391,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
224,"propylene, from ethylene by dimerization and oct_co2",propylene_co2,PRODUCT,kg,1.0,intermediate,0.85714,ihsmarkit,0.0,0.0,,,
225,"propylene, from ethylene by dimerization and oct_co2",steam_high,UTILITIES,MJ,-2.5653602770935526,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
226,"propylene_oxide, by the hppo process_co2",co2_emission_fossil,EMISSION,kg,0.054719696827774,emission,0.2727272727272727,ihsmarkit,0.0,0.0,1.0,0.0,0.0
227,"propylene_oxide, by the hppo process_co2",cooling_water,UTILITIES,MJ,-10.87470321969877,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
228,"propylene_oxide, by the hppo process_co2",electricity,UTILITIES,kWh,-0.9580234984532756,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
229,"propylene_oxide, by the hppo process_co2",heat_high,UTILITIES,MJ,-0.2318336055197007,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
230,"propylene_oxide, by the hppo process_co2",hydrogen,RAW MATERIALS,kg,-0.0454440587705361,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
231,"propylene_oxide, by the hppo process_co2",methanol_co2,RAW MATERIALS,kg,-0.0109880343884043,intermediate,0.375,ihsmarkit,0.0,-0.0,,,
232,"propylene_oxide, by the hppo process_co2",nitrogen_liquid,UTILITIES,kg,-0.0065482458956349,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
233,"propylene_oxide, by the hppo process_co2",oxygen_liquid,RAW MATERIALS,kg,-0.526916822174455,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
234,"propylene_oxide, by the hppo process_co2",propylene_co2,RAW MATERIALS,kg,-0.8197160121332617,intermediate,0.85714,ihsmarkit,0.0,-0.0,,,
235,"propylene_oxide, by the hppo process_co2",propylene_oxide_co2,PRODUCT,kg,1.0,intermediate,0.62,ihsmarkit,0.0,0.0,,,
236,"propylene_oxide, by the hppo process_co2",steam_high,UTILITIES,MJ,-23.91294263510374,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
237,"propylene_oxide, by the hppo process_co2",water,UTILITIES,kg,-1.4265621377250624,raw_material,0.0,ihsmarkit,0.0,-0.0,0.0,0.0,0.0
238,"styrene, from ethylbenzene by dehydrogenation_co2",co2_emission_fossil,EMISSION,kg,0.160435769396687,emission,0.2727272727272727,ihsmarkit,0.0,0.0,1.0,0.0,0.0
239,"styrene, from ethylbenzene by dehydrogenation_co2",cooling_water,UTILITIES,MJ,-5.016129779530869,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
240,"styrene, from ethylbenzene by dehydrogenation_co2",electricity,UTILITIES,kWh,-0.0589320035864513,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
241,"styrene, from ethylbenzene by dehydrogenation_co2",ethylbenzene_co2,RAW MATERIALS,kg,-1.02055041322884,intermediate,0.905,ihsmarkit,0.0,-0.0,,,
242,"styrene, from ethylbenzene by dehydrogenation_co2",heat_high,UTILITIES,MJ,-0.9080542284341342,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
243,"styrene, from ethylbenzene by dehydrogenation_co2",nitrogen_liquid,UTILITIES,kg,-0.0022745017524964,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
244,"styrene, from ethylbenzene by dehydrogenation_co2",oxygen_liquid,RAW MATERIALS,kg,-0.0470097950836669,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
245,"styrene, from ethylbenzene by dehydrogenation_co2",steam_high,UTILITIES,MJ,-7.259813594906524,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
246,"styrene, from ethylbenzene by dehydrogenation_co2",styrene_co2,PRODUCT,kg,1.0,intermediate,0.923,ihsmarkit,0.0,0.0,,,
247,"styrene, from ethylbenzene by dehydrogenation_co2",water,UTILITIES,kg,-0.1598164625185728,raw_material,0.0,ihsmarkit,0.0,-0.0,0.0,0.0,0.0
248,"aniline, from nitrobenzene_co2",aniline_co2,PRODUCT,kg,1.0,intermediate,0.774,ihsmarkit,0.0,0.0,,,
249,"aniline, from nitrobenzene_co2",cooling_water,UTILITIES,MJ,-1.905010879120923,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
250,"aniline, from nitrobenzene_co2",electricity,UTILITIES,kWh,-0.039371511483089,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
251,"aniline, from nitrobenzene_co2",hydrogen,RAW MATERIALS,kg,-0.0724216176604615,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
252,"aniline, from nitrobenzene_co2",nitrobenzene_co2,RAW MATERIALS,kg,-1.3370547325952231,intermediate,0.585,ihsmarkit,0.0,-0.0,,,
253,"aniline, from nitrobenzene_co2",water,UTILITIES,kg,-0.2483935048325518,raw_material,0.0,ihsmarkit,0.0,-0.0,0.0,0.0,0.0
254,"cumene, from benzene and propylene_co2",benzene_co2,RAW MATERIALS,kg,-0.6632743188745865,intermediate,0.9230769230769231,ihsmarkit,0.0,-0.0,,,
255,"cumene, from benzene and propylene_co2",cooling_water,UTILITIES,MJ,-0.11293714096959083,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
256,"cumene, from benzene and propylene_co2",cumene_co2,PRODUCT,kg,1.0,intermediate,0.899,ihsmarkit,0.0,0.0,,,
257,"cumene, from benzene and propylene_co2",electricity,UTILITIES,kWh,-0.0347198903046599,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
258,"cumene, from benzene and propylene_co2",heat_high,UTILITIES,MJ,-1.467350210381139,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
259,"cumene, from benzene and propylene_co2",propylene_co2,RAW MATERIALS,kg,-0.3651593452878813,intermediate,0.85714,ihsmarkit,0.0,-0.0,,,
260,"formaldehyde, from methanol_co2",cooling_water,UTILITIES,MJ,-2.7521136944178193,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
261,"formaldehyde, from methanol_co2",electricity,UTILITIES,kWh,-0.1352741963242434,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
262,"formaldehyde, from methanol_co2",formaldehyde_co2,PRODUCT,kg,1.0,intermediate,0.4,ihsmarkit,0.0,0.0,,,
263,"formaldehyde, from methanol_co2",heat_high,UTILITIES,MJ,-0.4722285357044986,intermediate,0.0,ihsmarkit,0.0,-0.0,,,
264,"formaldehyde, from methanol_co2",methanol_co2,RAW MATERIALS,kg,-1.144173825231198,intermediate,0.375,ihsmarkit,0.0,-0.0,,,
265,"formaldehyde, from methanol_co2",water,UTILITIES,kg,-1.4546653838052344,raw_material,0.0,ihsmarkit,0.0,-0.0,0.0,0.0,0.0
266,"Buildings and construction, from hdpe_co2",buildings_and_construction_hdpe_co2,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
267,"Buildings and construction, from hdpe_co2",hdpe_co2,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
268,"Buildings and construction, from hdpe_co2",hdpe_waste_co2,WASTE,kg,0.4296721459643881,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
269,"Buildings and construction, from ldpe_co2",buildings_and_construction_ldpe_co2,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
270,"Buildings and construction, from ldpe_co2",ldpe_co2,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
271,"Buildings and construction, from ldpe_co2",ldpe_waste_co2,WASTE,kg,0.4296721459643881,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
272,"Buildings and construction, from pp_co2",buildings_and_construction_pp_co2,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
273,"Buildings and construction, from pp_co2",pp_co2,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
274,"Buildings and construction, from pp_co2",pp_waste_co2,WASTE,kg,0.4296721459643881,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
275,"Buildings and construction, from gpps_co2",buildings_and_construction_gpps_co2,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
276,"Buildings and construction, from gpps_co2",gpps_co2,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
277,"Buildings and construction, from gpps_co2",gpps_waste_co2,WASTE,kg,0.4296721459643881,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
278,"Buildings and construction, from pvc_co2",buildings_and_construction_pvc_co2,PRODUCT,kg,1.0,product,0.38,MK123,0.0,0.0,,,
279,"Buildings and construction, from pvc_co2",pvc_co2,RAW MATERIALS,kg,-1.0,intermediate,0.38,MK123,0.0,-0.0,,,
280,"Buildings and construction, from pvc_co2",pvc_waste_co2,WASTE,kg,0.4296721459643881,waste,0.38,MK123,0.0,0.0,0.0,0.0,0.0
281,"Buildings and construction, from pur_flexible_co2",buildings_and_construction_pur_flexible_co2,PRODUCT,kg,1.0,product,0.61,MK123,0.0,0.0,,,
282,"Buildings and construction, from pur_flexible_co2",pur_flexible_co2,RAW MATERIALS,kg,-1.0,intermediate,0.61,MK123,0.0,-0.0,,,
283,"Buildings and construction, from pur_flexible_co2",pur_flexible_waste_co2,WASTE,kg,0.4296721459643881,waste,0.61,MK123,0.0,0.0,0.0,0.0,0.0
284,"Buildings and construction, from pur_rigid_co2",buildings_and_construction_pur_rigid_co2,PRODUCT,kg,1.0,product,0.63,MK123,0.0,0.0,,,
285,"Buildings and construction, from pur_rigid_co2",pur_rigid_co2,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK123,0.0,-0.0,,,
286,"Buildings and construction, from pur_rigid_co2",pur_rigid_waste_co2,WASTE,kg,0.4296721459643881,waste,0.63,MK123,0.0,0.0,0.0,0.0,0.0
287,"Medical and hygiene items, from hdpe_co2",medical_and_hygiene_items_hdpe_co2,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
288,"Medical and hygiene items, from hdpe_co2",hdpe_co2,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
289,"Medical and hygiene items, from hdpe_co2",hdpe_waste_co2,WASTE,kg,0.9260806921766471,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
290,"Medical and hygiene items, from ldpe_co2",medical_and_hygiene_items_ldpe_co2,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
291,"Medical and hygiene items, from ldpe_co2",ldpe_co2,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
292,"Medical and hygiene items, from ldpe_co2",ldpe_waste_co2,WASTE,kg,0.9260806921766471,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
293,"Medical and hygiene items, from pet_co2",medical_and_hygiene_items_pet_co2,PRODUCT,kg,1.0,product,0.63,MK123,0.0,0.0,,,
294,"Medical and hygiene items, from pet_co2",pet_co2,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK123,0.0,-0.0,,,
295,"Medical and hygiene items, from pet_co2",pet_waste_co2,WASTE,kg,0.9260806921766471,waste,0.63,MK123,0.0,0.0,0.0,0.0,0.0
296,"Medical and hygiene items, from pp_co2",medical_and_hygiene_items_pp_co2,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
297,"Medical and hygiene items, from pp_co2",pp_co2,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
298,"Medical and hygiene items, from pp_co2",pp_waste_co2,WASTE,kg,0.9260806921766471,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
299,"Medical and hygiene items, from gpps_co2",medical_and_hygiene_items_gpps_co2,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
300,"Medical and hygiene items, from gpps_co2",gpps_co2,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
301,"Medical and hygiene items, from gpps_co2",gpps_waste_co2,WASTE,kg,0.9260806921766471,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
302,"Medical and hygiene items, from pvc_co2",medical_and_hygiene_items_pvc_co2,PRODUCT,kg,1.0,product,0.38,MK123,0.0,0.0,,,
303,"Medical and hygiene items, from pvc_co2",pvc_co2,RAW MATERIALS,kg,-1.0,intermediate,0.38,MK123,0.0,-0.0,,,
304,"Medical and hygiene items, from pvc_co2",pvc_waste_co2,WASTE,kg,0.9260806921766471,waste,0.38,MK123,0.0,0.0,0.0,0.0,0.0
305,"Medical and hygiene items, from pur_flexible_co2",medical_and_hygiene_items_pur_flexible_co2,PRODUCT,kg,1.0,product,0.61,MK123,0.0,0.0,,,
306,"Medical and hygiene items, from pur_flexible_co2",pur_flexible_co2,RAW MATERIALS,kg,-1.0,intermediate,0.61,MK123,0.0,-0.0,,,
307,"Medical and hygiene items, from pur_flexible_co2",pur_flexible_waste_co2,WASTE,kg,0.9260806921766471,waste,0.61,MK123,0.0,0.0,0.0,0.0,0.0
308,"Medical and hygiene items, from pur_rigid_co2",medical_and_hygiene_items_pur_rigid_co2,PRODUCT,kg,1.0,product,0.63,MK123,0.0,0.0,,,
309,"Medical and hygiene items, from pur_rigid_co2",pur_rigid_co2,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK123,0.0,-0.0,,,
310,"Medical and hygiene items, from pur_rigid_co2",pur_rigid_waste_co2,WASTE,kg,0.9260806921766471,waste,0.63,MK123,0.0,0.0,0.0,0.0,0.0
311,"Rest of consumer products, from hdpe_co2",rest_of_consumer_products_hdpe_co2,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
312,"Rest of consumer products, from hdpe_co2",hdpe_co2,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
313,"Rest of consumer products, from hdpe_co2",hdpe_waste_co2,WASTE,kg,0.9260806921766471,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
314,"Rest of consumer products, from ldpe_co2",rest_of_consumer_products_ldpe_co2,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
315,"Rest of consumer products, from ldpe_co2",ldpe_co2,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
316,"Rest of consumer products, from ldpe_co2",ldpe_waste_co2,WASTE,kg,0.9260806921766471,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
317,"Rest of consumer products, from pet_co2",rest_of_consumer_products_pet_co2,PRODUCT,kg,1.0,product,0.63,MK123,0.0,0.0,,,
318,"Rest of consumer products, from pet_co2",pet_co2,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK123,0.0,-0.0,,,
319,"Rest of consumer products, from pet_co2",pet_waste_co2,WASTE,kg,0.9260806921766471,waste,0.63,MK123,0.0,0.0,0.0,0.0,0.0
320,"Rest of consumer products, from pp_co2",rest_of_consumer_products_pp_co2,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
321,"Rest of consumer products, from pp_co2",pp_co2,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
322,"Rest of consumer products, from pp_co2",pp_waste_co2,WASTE,kg,0.9260806921766471,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
323,"Rest of consumer products, from gpps_co2",rest_of_consumer_products_gpps_co2,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
324,"Rest of consumer products, from gpps_co2",gpps_co2,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
325,"Rest of consumer products, from gpps_co2",gpps_waste_co2,WASTE,kg,0.9260806921766471,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
326,"Rest of consumer products, from pvc_co2",rest_of_consumer_products_pvc_co2,PRODUCT,kg,1.0,product,0.38,MK123,0.0,0.0,,,
327,"Rest of consumer products, from pvc_co2",pvc_co2,RAW MATERIALS,kg,-1.0,intermediate,0.38,MK123,0.0,-0.0,,,
328,"Rest of consumer products, from pvc_co2",pvc_waste_co2,WASTE,kg,0.9260806921766471,waste,0.38,MK123,0.0,0.0,0.0,0.0,0.0
329,"Rest of consumer products, from pur_flexible_co2",rest_of_consumer_products_pur_flexible_co2,PRODUCT,kg,1.0,product,0.61,MK123,0.0,0.0,,,
330,"Rest of consumer products, from pur_flexible_co2",pur_flexible_co2,RAW MATERIALS,kg,-1.0,intermediate,0.61,MK123,0.0,-0.0,,,
331,"Rest of consumer products, from pur_flexible_co2",pur_flexible_waste_co2,WASTE,kg,0.9260806921766471,waste,0.61,MK123,0.0,0.0,0.0,0.0,0.0
332,"Rest of consumer products, from pur_rigid_co2",rest_of_consumer_products_pur_rigid_co2,PRODUCT,kg,1.0,product,0.63,MK123,0.0,0.0,,,
333,"Rest of consumer products, from pur_rigid_co2",pur_rigid_co2,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK123,0.0,-0.0,,,
334,"Rest of consumer products, from pur_rigid_co2",pur_rigid_waste_co2,WASTE,kg,0.9260806921766471,waste,0.63,MK123,0.0,0.0,0.0,0.0,0.0
335,"Electrical and electronic, from hdpe_co2",electrical_and_electronic_hdpe_co2,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
336,"Electrical and electronic, from hdpe_co2",hdpe_co2,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
337,"Electrical and electronic, from hdpe_co2",hdpe_waste_co2,WASTE,kg,0.8148235137782048,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
338,"Electrical and electronic, from ldpe_co2",electrical_and_electronic_ldpe_co2,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
