Model,Scenario,Category,IMP_marker,Region,Variable,Unit,2010,2020,2030,2040,2050
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10LATIN_AM,Secondary Energy|Electricity|Hydro,EJ/yr,2.5227,2.6438,5.147399999999999,5.0187,5.1582
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10LATIN_AM,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2.5931,2.9345,6.1303,6.921799999999999,9.2604
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10LATIN_AM,Secondary Energy|Electricity|Nuclear,EJ/yr,0.0953,0.1324,0.2564,0.2443,0.2354
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10LATIN_AM,Secondary Energy|Electricity|Solar,EJ/yr,0.02,0.0856,0.3956,0.8708,2.0558
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10LATIN_AM,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.02,0.0856,0.3956,0.8708,2.0558
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10LATIN_AM,Secondary Energy|Electricity|Wind,EJ/yr,0.0155,0.1652,0.538,0.968,1.9381
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10MIDDLE_EAST,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,1.0794,0.6377,14.2447
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10MIDDLE_EAST,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,214.3058,365.175,541.7163
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10MIDDLE_EAST,Final Energy|Industry|Electricity,EJ/yr,0.6812,0.9314,1.6596,2.2047,3.8185
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10MIDDLE_EAST,Secondary Energy|Electricity,EJ/yr,3.3997,4.8797,6.256,8.0131,11.7268
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10MIDDLE_EAST,Secondary Energy|Electricity|Biomass,EJ/yr,0.0094,0.014,0.0277,0.0951,0.4185
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10MIDDLE_EAST,Secondary Energy|Electricity|Hydro,EJ/yr,0.0665,0.0662,0.1692,0.1588,0.1386
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10MIDDLE_EAST,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,0.1222,0.1094,0.615,1.804,6.4457
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10MIDDLE_EAST,Secondary Energy|Electricity|Nuclear,EJ/yr,0.0062,0.0114,0.027,0.0235,0.0156
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10MIDDLE_EAST,Secondary Energy|Electricity|Solar,EJ/yr,0.0551,0.0416,0.4119,1.3365,3.9611
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10MIDDLE_EAST,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.0551,0.0416,0.4119,1.3365,3.9611
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10MIDDLE_EAST,Secondary Energy|Electricity|Wind,EJ/yr,0.0006,0.0016,0.0338,0.3044,2.2504
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10NORTH_AM,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,25.2698,7.6807,69.7274
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10NORTH_AM,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,320.8133,556.699,720.394
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10NORTH_AM,Final Energy|Industry|Electricity,EJ/yr,3.8732,4.2091,6.3555,6.9705,8.4662
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10NORTH_AM,Secondary Energy|Electricity,EJ/yr,17.8293,19.229,22.6859,25.4131,29.391
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10NORTH_AM,Secondary Energy|Electricity|Biomass,EJ/yr,0.3204999999999999,0.4,0.5391,0.7827000000000001,1.4448
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10NORTH_AM,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0728,0.0866,0.1051,0.1219,0.1367
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10NORTH_AM,Secondary Energy|Electricity|Hydro,EJ/yr,2.1789,2.2697000000000003,3.7272,3.5872,3.548
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10NORTH_AM,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2.7117,3.7196,8.3818,10.7321,15.8356
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10NORTH_AM,Secondary Energy|Electricity|Nuclear,EJ/yr,3.2906,3.7551,4.6408000000000005,5.6571,5.4379
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10NORTH_AM,Secondary Energy|Electricity|Solar,EJ/yr,0.0923,0.4116,1.6692,2.8304,5.3128
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10NORTH_AM,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.0923,0.4116,1.6692,2.8304,5.3128
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10NORTH_AM,Secondary Energy|Electricity|Wind,EJ/yr,0.3677,0.9505,2.8604,4.143,6.673100000000001
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10PAC_OECD,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,2.3972,0.6789000000000001,9.0592
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10PAC_OECD,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,131.7809,284.5724,421.408
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10PAC_OECD,Final Energy|Industry|Electricity,EJ/yr,1.6667,1.7019,2.2421,2.4766,2.8934
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10PAC_OECD,Secondary Energy|Electricity,EJ/yr,4.9738,5.0735,5.3565000000000005,5.952100000000001,6.7279
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10PAC_OECD,Secondary Energy|Electricity|Biomass,EJ/yr,0.0776999999999999,0.1216,0.1398,0.172,0.3204
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10PAC_OECD,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0454,0.0532,0.063,0.0742,0.087
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10PAC_OECD,Secondary Energy|Electricity|Hydro,EJ/yr,0.4223,0.4307999999999999,0.6038,0.6038,0.6038
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10PAC_OECD,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,0.5449999999999999,0.823,1.6834,2.2278,3.1228
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10PAC_OECD,Secondary Energy|Electricity|Nuclear,EJ/yr,1.0874,0.1096999999999999,0.1649,0.1356,0.1238
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10PAC_OECD,Secondary Energy|Electricity|Solar,EJ/yr,0.0406,0.2616,0.7197,0.9489,1.4212
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10PAC_OECD,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.0406,0.2616,0.7197,0.9489,1.4212
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10PAC_OECD,Secondary Energy|Electricity|Wind,EJ/yr,0.0368,0.0769,0.2890999999999999,0.5857,0.97
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10REF_ECON,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,1.9495,0.8357000000000001,14.2586
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10REF_ECON,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,331.5138,761.0917,1008.6594
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10REF_ECON,Final Energy|Industry|Electricity,EJ/yr,2.3296,2.4075,3.6224,4.1077,4.8164
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10REF_ECON,Secondary Energy|Electricity,EJ/yr,6.1696,6.7649,9.5069,11.2644,15.7821
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10REF_ECON,Secondary Energy|Electricity|Biomass,EJ/yr,0.0209999999999999,0.0293,0.047,0.1112,0.3908
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10REF_ECON,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0163,0.0189,0.0231,0.0277,0.0322
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10REF_ECON,Secondary Energy|Electricity|Hydro,EJ/yr,1.6855,1.8582,3.5136000000000003,3.4975,3.2129000000000003
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10REF_ECON,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,1.731,1.9747,3.929,4.795,9.4889
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10REF_ECON,Secondary Energy|Electricity|Nuclear,EJ/yr,1.0206,1.2566000000000002,1.7361,2.2027,2.5788
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10REF_ECON,Secondary Energy|Electricity|Solar,EJ/yr,0.0215,0.0397,0.1524,0.5512,3.26
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10REF_ECON,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.0215,0.0397,0.1524,0.5512,3.26
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10REF_ECON,Secondary Energy|Electricity|Wind,EJ/yr,0.0076,0.0577,0.2395,0.7172000000000001,2.9193
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10REST_ASIA,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,2.5272,1.1797,22.484
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10REST_ASIA,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,258.1093,619.9786,890.7703
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10REST_ASIA,Final Energy|Industry|Electricity,EJ/yr,2.4169,3.4000000000000004,4.5302,5.5296,7.5634
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10REST_ASIA,Secondary Energy|Electricity,EJ/yr,5.6836,7.8629,9.2984,11.5745,15.6088
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10REST_ASIA,Secondary Energy|Electricity|Biomass,EJ/yr,0.0422,0.0746,0.1146,0.2351,0.732
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10REST_ASIA,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0702,0.0894,0.109,0.1329,0.162
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10REST_ASIA,Secondary Energy|Electricity|Hydro,EJ/yr,0.4821,0.7023,1.01,1.01,1.01
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10REST_ASIA,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,0.5667,0.8774,1.7523,2.9822,7.161200000000001
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10REST_ASIA,Secondary Energy|Electricity|Nuclear,EJ/yr,0.6914,0.8685999999999999,1.3835000000000002,1.9295,1.8201
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10REST_ASIA,Secondary Energy|Electricity|Solar,EJ/yr,0.006,0.0598999999999999,0.3963,0.9298,2.3933
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10REST_ASIA,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.006,0.0598999999999999,0.3963,0.9298,2.3933
AIM/CGE 2.2,EN_NPi2020_900f,C3,Neg-2.0,R10REST_ASIA,Secondary Energy|Electricity|Wind,EJ/yr,0.0081,0.024,0.2121,0.8183,3.252
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10AFRICA,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,44.914331,192.4804,438.662
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10AFRICA,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,23.474297,47.903453,27.487744
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10AFRICA,Final Energy|Industry|Electricity,EJ/yr,0.9281013264,1.00907379072,1.20007504368,2.34184002336,4.306231969920001
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10AFRICA,Secondary Energy|Electricity,EJ/yr,3.1494909352332963,3.162124755669744,1.810727585737488,4.7511360442584,14.064466631643077
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10AFRICA,Secondary Energy|Electricity|Biomass,EJ/yr,0.0,0.0,0.0541511015549759,0.1629856586774878,0.24973567893648
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10AFRICA,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0167223361247999,0.0167223361247999,0.0516170462687999,0.0516170462687999,0.0689334638687999
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10AFRICA,Secondary Energy|Electricity|Hydro,EJ/yr,0.4300879679999999,0.4300879679999999,0.6978919007519999,0.9327404927519998,1.163741692752
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10AFRICA,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,0.4556826423647999,0.5675018041497598,1.30776695984736,4.15218689064288,13.54730394636288
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10AFRICA,Secondary Energy|Electricity|Nuclear,EJ/yr,0.0527912639053919,0.0498584214557279,0.0527912639053919,0.0527912639053919,0.0528879433475519
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10AFRICA,Secondary Energy|Electricity|Solar,EJ/yr,0.00072658944,0.04785280082496,0.0597115225785599,0.2202360798700799,2.72897344531008
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10AFRICA,Secondary Energy|Electricity|Solar|CSP,EJ/yr,0.0,0.0126143987385599,0.0126143987385599,0.1636781560300799,1.79284040428608
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10AFRICA,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.00072658944,0.0352384020864,0.04709712384,0.0565579238399999,0.936133041024
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10AFRICA,Secondary Energy|Electricity|Wind,EJ/yr,0.0081457488,0.0728386991999999,0.4985464902479999,2.947593271752,9.585655344432
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10CHINA+,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,20.119578,281.798343,573.925
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10CHINA+,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,104.877229,242.199767,385.367756
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10CHINA+,Final Energy|Industry|Electricity,EJ/yr,9.01457695296,12.16692024336,16.804581382080002,20.16157596768,32.518198496160004
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10CHINA+,Secondary Energy|Electricity,EJ/yr,17.30307893391172,26.526031563047177,27.423873737621424,34.90625873785982,49.563421513887015
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10CHINA+,Secondary Energy|Electricity|Biomass,EJ/yr,0.0,0.0,0.08514720094608,0.1667446957301759,0.0827933505317279
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10CHINA+,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0008267887728,0.0004138847712,0.0125692530623999,0.0125692530623999,0.0165251289023999
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10CHINA+,Secondary Energy|Electricity|Hydro,EJ/yr,3.0627952416,5.542306934399999,7.244266632768,7.974737271359999,8.629053389568
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10CHINA+,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,3.2614915087728,8.4396165177312,17.5065221709504,29.706076810036787,43.55820221372582
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10CHINA+,Secondary Energy|Electricity|Nuclear,EJ/yr,1.06270650599832,2.009961207554832,2.902222011109968,3.290688600115248,3.897408815399232
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10CHINA+,Secondary Energy|Electricity|Solar,EJ/yr,0.006244128,1.10161933632,1.12527133632,1.1813381784144,3.261927263255424
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10CHINA+,Secondary Energy|Electricity|Solar|CSP,EJ/yr,0.0,0.0,0.0,0.0,0.7193385246954239
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10CHINA+,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.006244128,1.10161933632,1.12527133632,1.1813381784144,2.54258873856
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10CHINA+,Secondary Energy|Electricity|Wind,EJ/yr,0.1916253504,1.795276362239999,9.1244149488,20.5374321072,31.650696432
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10EUROPE,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,15.0,81.27647,138.3407
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10EUROPE,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,49.974717,109.124665,438.487907
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10EUROPE,Final Energy|Industry|Electricity,EJ/yr,4.7827718352,4.8046420512,5.6166593616,9.670659465599998,20.018879352
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10EUROPE,Secondary Energy|Electricity,EJ/yr,13.2515065592087,13.69475646082258,17.045074275534,26.54063142690744,45.28361631940689
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10EUROPE,Secondary Energy|Electricity|Biomass,EJ/yr,0.0,0.0,0.0,0.0,0.0
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10EUROPE,Secondary Energy|Electricity|Geothermal,EJ/yr,0.036382484016,0.036382484016,0.090834307632,0.1041186331872,0.1041186331872
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10EUROPE,Secondary Energy|Electricity|Hydro,EJ/yr,2.069486928,2.069486928,2.119944528,2.209822128,2.368605888
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10EUROPE,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2.743754391216,4.011280839216,10.336854217392,22.58866285110719,38.49923359500595
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10EUROPE,Secondary Energy|Electricity|Nuclear,EJ/yr,3.35405118943872,3.669134716637999,3.669134716637999,3.669134716637999,5.082428579522543
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10EUROPE,Secondary Energy|Electricity|Solar,EJ/yr,0.1135296,0.4987733759999999,0.510126336,0.550492416,1.269536194138752
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10EUROPE,Secondary Energy|Electricity|Solar|CSP,EJ/yr,0.0,0.0,0.0,0.0,0.475056053338752
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10EUROPE,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.1135296,0.4987733759999999,0.510126336,0.550492416,0.7944801408
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10EUROPE,Secondary Energy|Electricity|Wind,EJ/yr,0.5243553792,1.4066380512,7.615949045759999,19.72422967392,34.75697287968
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10LATIN_AM,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,91.50387,569.4259999999999,1096.75
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10LATIN_AM,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,32.049095,49.163511,28.708236
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10LATIN_AM,Final Energy|Industry|Electricity,EJ/yr,2.25100625184,2.39462561088,2.94200636976,5.72408579952,8.104972121280001
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10LATIN_AM,Secondary Energy|Electricity,EJ/yr,4.765121072360352,5.564808775357056,6.15537414877824,9.693421309524096,14.640384410111947
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10LATIN_AM,Secondary Energy|Electricity|Biomass,EJ/yr,0.0819936,0.0819936,0.0775785685147198,0.3547957804882559,0.5432722547287678
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10LATIN_AM,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0422001822239999,0.0422001822239999,0.0719714245103999,0.1042449884784,0.1075953100463999
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10LATIN_AM,Secondary Energy|Electricity|Hydro,EJ/yr,2.60794836,2.76247476,3.925147066992,4.99000939776,5.95058547204
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10LATIN_AM,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2.668716623664,3.3114817988639995,5.4537071951952,8.8505632595664,13.779655846487998
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10LATIN_AM,Secondary Energy|Electricity|Nuclear,EJ/yr,0.1346665930885437,0.1682130154222078,0.1731326406307199,0.1731326406307199,0.1730932205991838
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10LATIN_AM,Secondary Energy|Electricity|Solar,EJ/yr,0.0005200286399998,0.0903771302399999,0.0903771302399999,0.1017300902399997,0.6515539430399999
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10LATIN_AM,Secondary Energy|Electricity|Solar|CSP,EJ/yr,0.0,0.0,0.0,0.0,0.3795294527999999
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10LATIN_AM,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.0005200286399998,0.0903771302399999,0.0903771302399999,0.1017300902399997,0.2720244902399999
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10LATIN_AM,Secondary Energy|Electricity|Wind,EJ/yr,0.0180480527999998,0.4164297263999997,1.3662115734528,3.654578783088,7.0699211213616
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10MIDDLE_EAST,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,1.597109,17.44288,48.95593
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10MIDDLE_EAST,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,23.385016,107.508461,276.002133
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10MIDDLE_EAST,Final Energy|Industry|Electricity,EJ/yr,0.53278211376,0.6842697047999999,0.8745099940799999,1.91181607344,7.0259432832
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10MIDDLE_EAST,Secondary Energy|Electricity,EJ/yr,2.852612687882448,3.3659521009992,3.97162605401136,5.490981340185023,13.30219716471072
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10MIDDLE_EAST,Secondary Energy|Electricity|Biomass,EJ/yr,0.0,0.0,0.0,0.0,0.0
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10MIDDLE_EAST,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0,0.0,0.0037803779999999,0.0037803779999999,0.0037803779999999
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10MIDDLE_EAST,Secondary Energy|Electricity|Hydro,EJ/yr,0.1264357079999999,0.1264357079999999,0.651027481056,0.993817273104,1.317061273104
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10MIDDLE_EAST,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,0.1276277687999999,0.1737807047999999,1.599881229936,4.70847348340992,11.00958198334272
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10MIDDLE_EAST,Secondary Energy|Electricity|Nuclear,EJ/yr,0.0245271253560479,0.1404929339265599,0.1404929339265599,0.5431983243793919,1.260642264650208
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10MIDDLE_EAST,Secondary Energy|Electricity|Solar,EJ/yr,0.0005361119999999,0.0384739199999999,0.1366612559999999,1.470435307297919,4.191248261358719
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10MIDDLE_EAST,Secondary Energy|Electricity|Solar|CSP,EJ/yr,0.0,0.0,0.0,0.8568456624979199,3.14110639927872
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10MIDDLE_EAST,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.0005361119999999,0.0384739199999999,0.1366612559999999,0.6135896447999999,1.05014186208
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10MIDDLE_EAST,Secondary Energy|Electricity|Wind,EJ/yr,0.0006559488,0.0088710767999999,0.80841211488,2.240440525008,5.497492070879999
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10PAC_OECD,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,37.592257,131.431684,204.03429
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10PAC_OECD,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,35.734131000000005,131.005116,323.850541
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10PAC_OECD,Final Energy|Industry|Electricity,EJ/yr,1.69136997264,2.09364445008,1.73041784784,2.41099689456,4.50713205792
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10PAC_OECD,Secondary Energy|Electricity,EJ/yr,5.73592319237304,5.608258250733791,5.217127990990991,6.180884128894608,9.195108291321697
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10PAC_OECD,Secondary Energy|Electricity|Biomass,EJ/yr,0.0,0.0,0.0089338336607519,0.009496751702256,0.0012994667079839
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10PAC_OECD,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0395391430079999,0.0333461663999999,0.1072125607679999,0.1072125607679999,0.1072125607679999
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,Neg,R10PAC_OECD,Secondary Energy|Electricity|Hydro,EJ/yr,0.6065665776,0.6065665776,1.08332341056,1.329646817664,1.412000180352
